Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
5543,16721530,revv0o,"2026-08-15 13:58:34",468.3,2,revv0o
5544,16734431,"Maxwell Herron","2026-08-19 02:06:34",468.2,2,maxwellherron
5545,16786328,"DanishGW School","2026-09-02 03:50:19",468.1,2,danishgwschool
5546,16725957,"Ayman Tarig Mohammedosman Elgadi","2026-08-24 02:57:16",468.1,2,aymantarig17
5547,16692782,"Andres Regino","2026-08-23 20:26:03",468.1,2,andresregino
5548,16633786,tuannm3812,"2026-08-28 08:00:42",467.9,2,tuannm3812
5549,16696959,"Joe Filfli","2026-08-11 10:47:03",467.8,2,joefilfli
5550,16706843,"yh z","2026-08-11 09:32:56",467.7,1,yhz123456
5551,16667759,"Nafis Fuad Shahid","2026-08-05 19:21:39",467.7,2,nafisfuadshahidd
5552,16669604,"Abhijit Pise","2026-08-28 16:35:55",467.5,2,abhijitpise
5553,16761319,Yuvraj,"2026-08-23 07:29:44",467.4,1,yuvrajkr01
5554,16681509,"Kethan Sai","2026-08-24 18:22:30",467.3,2,kethansaikoneru
5555,16649339,"华东 朱","2026-08-30 09:35:51",467.3,2,mgdbzny
5556,16700685,"Preeti Dhotmal","2026-08-27 11:25:29",467.3,2,preetidhotmal
5557,16696716,MatiasMG,"2026-08-29 15:04:38",467.2,2,matiasmgonzalez
5558,16638953,"Joe Young","2026-08-03 19:23:13",467.1,2,jsphyg
5559,16716657,"Jasti Phani","2026-08-19 08:38:00",467.1,1,jastiphani
5560,16733961,"Julia Fredo","2026-09-03 01:52:42",467.1,2,juliafredo
5561,16630020,"Piotr Gabrys","2026-08-09 16:53:59",467.0,2,piotrekga
5562,16658366,kuroneko,"2026-08-04 10:43:29",466.7,2,kurorosuke
5563,16670464,halfpintcider,"2026-08-11 20:02:25",466.6,2,"amoghdeshpande2021,visspric7"
5564,16658500,"abhinav rai1","2026-08-18 17:24:56",465.8,1,abhinavrai1
5565,16695828,rihiRule,"2026-08-11 13:40:24",465.8,2,rihirule
5566,16735206,"Shiyal Kishan","2026-08-20 04:01:28",465.7,2,shiyalkishan01
5567,16664818,"B M Dimpu Shree","2026-08-21 10:51:22",465.2,2,bmdimpushree
5568,16663104,Sohan,"2026-08-23 14:42:40",465.1,2,sohansinghrawat
5569,16667615,"Zayd Mulani","2026-08-08 23:05:57",464.6,2,zaydmulani
5570,16715033,"Colton Byers","2026-08-17 10:41:50",464.4,2,coltonbyers
5571,16657712,"samuel job Adeola ","2026-09-02 08:11:03",464.4,2,samueljobadeola
5572,16673583,"Priyanshu Jha","2026-08-16 08:10:08",464.3,2,codewithjha
5573,16663258,sawe,"2026-08-05 17:07:24",464.1,2,boiihhh
5574,16790718,"Carlos Alves","2026-09-02 04:29:42",464.0,2,carlosone
5575,16757253,ZEE,"2026-08-22 04:54:30",464.0,1,randyzhang666
5576,16696271,"Neeta Sanjay Gajabi","2026-08-09 14:48:42",464.0,2,neeta2574
5577,16655997,tanatet8,"2026-08-30 15:16:59",463.8,2,tanatet8
5578,16623528,"Faijur Rahaman","2026-08-20 09:40:07",463.7,2,faijurrahaman
5579,16702980,GCSudarshanReddy,"2026-08-15 17:32:06",463.7,2,gcsudarshanreddy
5580,16662319,ethan.ai,"2026-08-13 18:16:35",463.4,2,ethanai
5581,16808646,"Yimeng Wang","2026-09-02 15:02:45",463.4,2,yimengwang0814
5582,16757336,Stevejustin,"2026-08-31 04:18:31",463.1,2,stevejustin
5583,16669434,"Saugat Kannojia","2026-08-07 11:45:47",463.1,2,saugatkannojia
5584,16662726,"Juan Carlos González Aguilar","2026-08-14 19:54:48",462.9,2,juancg
5585,16657520,"Joel De la Cruz Fuertes","2026-08-12 16:33:48",462.9,2,joeldcf
5586,16623385,"ISAKA Tsuyoshi","2026-07-31 00:31:34",462.8,2,isakatsuyoshi
5587,16676397,Rohan_Joshi6404,"2026-08-13 13:58:56",462.7,2,rohanjoshi6404
5588,16719460,"Amon #2","2026-08-15 12:40:41",462.7,2,ezjameng
5589,16731822,Senn88,"2026-08-23 11:12:39",462.3,1,senn88
5590,16632503,"Wei Hsiang Lin111","2026-08-01 07:42:33",462.3,2,weihsianglin111
5591,16672292,"KARTIKEY PANWAR","2026-08-06 05:46:16",462.3,2,kartikeypanwar
5592,16695627,"Xu Lou","2026-08-09 13:01:23",462.2,2,xuxiaozhou666
5593,16640810,まさやん,"2026-08-12 15:22:53",461.9,2,masayam1234
5594,16630896,OpenBuilder,"2026-08-08 12:09:06",461.7,2,weijunguo
5595,16639916,BloomBerry,"2026-08-12 12:38:31",461.6,2,kagglepalandata
5596,16656902,"Ram Chandra Gupta","2026-08-05 10:18:41",461.6,2,ramchandra142
5597,16658202,"SNAEHATH P","2026-08-06 13:51:15",461.5,2,snaehath
5598,16681441,"Lamiaa Al-bdrani","2026-08-07 04:25:50",461.4,1,lamiaaalbdrani
5599,16713033,rayofc,"2026-09-02 06:02:02",461.4,2,rayofc
5600,16803129,hdttnk,"2026-09-02 14:13:00",461.4,2,hdttnk
5601,16665040,"Arnav Yashlaha","2026-08-05 05:44:26",461.3,2,arnavyashlaha
5602,16773064,"Sonu Yadav","2026-09-02 04:09:15",461.2,2,sonuyadav710
5603,16657054,"ömer umut güngör","2026-08-05 06:10:22",461.1,2,merumutgngr
5604,16669441,"Chirag Desai","2026-08-30 18:13:52",461.1,2,cid007
5605,16621518,jaccobian,"2026-08-29 08:11:50",460.4,2,harshraj22
5606,16735934,"Uday Kiran003","2026-08-18 06:23:18",460.2,1,udaykiran003
5607,16753895,Andrew98,"2026-08-22 13:10:58",460.2,2,vitem98
5608,16676205,"Alhassan Fedawy","2026-08-14 17:15:07",460.0,2,alhassanfedawy
5609,16660420,tipofyzik,"2026-09-02 15:47:30",459.9,2,tipofyzik
5610,16691790,"Akshay Sawant","2026-08-08 19:33:14",459.5,2,akshaysawant8983
5611,16694497,Kawai,"2026-08-23 18:33:10",459.4,2,"lavendermoon19,sumitwod"
5612,16668093,Sai_Dattu,"2026-08-07 07:35:01",459.4,2,saidattu2003
5613,16675462,bkcoban,"2026-08-07 18:22:48",459.4,2,bkcoban
5614,16781242,"Bobby Clare","2026-08-31 16:12:39",459.3,2,bobbyclare
5615,16771785,"Mencius silverio MENSAH","2026-08-31 08:51:17",459.2,2,menciussilverio
5616,16759225,"Andrea Jordan Paro","2026-08-24 11:24:14",459.2,2,andreajordanparo
5617,16671913,res67,"2026-08-07 16:22:30",458.9,2,junyeanyap
5618,16712259,geqiulin,"2026-08-13 04:46:11",458.8,2,geqiulin
5619,16665470,KanakoS,"2026-08-18 13:13:58",458.7,2,kanakos
5620,16656579,"Riad Rayhan","2026-08-15 06:40:35",458.6,2,riadrayhan
5621,16693307,"Vlad Gavrilov","2026-08-09 04:00:29",458.6,2,vladgavrilov
5622,16665228,Jason_Qian,"2026-08-05 16:00:43",458.5,2,jasonqia
5623,16738351,"Haidar Faruqi","2026-08-25 05:00:00",458.5,2,haidarfaruqi
5624,16725757,AchyutKishore123,"2026-08-30 05:12:33",458.4,2,achyutkishore123
5625,16728945,"Suryansh Kulshreshtha","2026-09-01 14:39:14",458.4,2,"busyfellow,suryanshkulshreshtha"
5626,16660317,esgranja,"2026-08-04 18:58:48",458.3,1,esgranja
5627,16768262,"Brayan Miranda G","2026-08-26 19:40:15",458.3,2,brayanmirandag
5628,16637342,SupremeWarrior108,"2026-08-29 06:44:16",458.3,2,supremewarrior108
5629,16782993,hayashida,"2026-08-28 12:29:44",458.2,1,daichihayashi
5630,16661659,"Ivan Zagorulko","2026-08-05 10:53:13",458.2,2,normaldaki278
5631,16796572,"Phan Van Hieu ","2026-08-31 14:23:03",458.0,2,phnvnh
5632,16783021,"TAN TIANYE","2026-09-03 01:11:53",457.9,2,tantianye
5633,16670387,"Oracle69 AI","2026-09-01 10:55:45",457.7,1,princeadewaleadewumi
5634,16666479,"Prajwal Nivangune","2026-08-09 18:33:51",457.4,2,prajwalnivangune
5635,16794088,"Felipe Colombarolli","2026-08-31 00:46:32",457.3,2,felipecolombarolli
5636,16736432,"Sarthak #2","2026-08-18 12:33:53",457.1,2,srthkdixit
5637,16732340,"BJ Kim","2026-08-19 15:17:16",457.1,2,doitdoit80
5638,16658116,Emmy,"2026-09-02 10:14:30",456.8,2,emmyone
5639,16623135,mohduwaishchaudhary,"2026-07-30 22:05:45",456.7,2,muwaish5
5640,16658498,cheesama,"2026-08-04 23:36:18",456.5,2,cheesama
5641,16794499,smileMAN13912339850,"2026-09-02 13:42:36",456.1,2,smileman13912339850
5642,16750931,"Antonio Rotundo","2026-08-27 12:52:58",456.1,2,antoniorotundo2
5643,16675385,Apex🦾,"2026-08-14 18:00:17",455.9,2,"raghadabdullara,renadahmadalamri,zzainh"
5644,16659459,"Akandé Philippe ABIODOUN","2026-08-06 11:58:09",455.8,2,vrmelo
5645,16671532,"Yuri Nakayama","2026-08-13 11:34:55",455.7,2,yurinakayama
5646,16660413,Ritesh-2006,"2026-08-21 10:21:53",455.5,2,ritesh2006
5647,16796223,"Bohan Shao","2026-08-31 15:10:43",455.1,2,bohanshao
5648,16698570,MurphyIIVan,"2026-08-10 03:35:41",454.9,2,murphyiivan
5649,16656989,Crunchex,"2026-08-29 10:52:11",454.8,2,"asmo04,chinmaysoni48,codencry"
5650,16729155,WangZihao5649,"2026-08-24 02:32:08",454.8,2,wangzihao5649
5651,16735735,Rishabh@1304,"2026-09-01 08:09:47",454.7,2,rishabh1304
5652,16712906,"Sharad Garg","2026-08-13 14:54:43",454.6,2,sharadgarg
5653,16633984,"Mongkhon Hatit","2026-08-04 11:58:56",454.5,2,mongkolhatit
5654,16783870,郭一贤,"2026-08-29 07:22:41",454.4,2,guoyixian2
5655,16663815,"Tetsuya Sasaki","2026-08-30 01:05:13",454.2,2,sasakitetsuya
5656,16644023,"Yiğit Efe Albaş","2026-08-02 18:34:39",454.0,1,yiitefealba
5657,16674106,Jaikrishna@007,"2026-08-26 15:38:23",453.8,1,jaikrishna007
5658,16661717,"Yaswanth Ippili","2026-08-06 11:32:13",453.6,2,yaswanthippili
5659,16689877,Amr_Said1233,"2026-08-08 08:48:28",453.3,1,amrsaid1233
5660,16661633,"Joseph Garcia","2026-08-19 16:28:08",453.3,2,josephpgar
5661,16634911,onlytimeknows,"2026-08-22 12:31:11",453.0,2,onlytimeknows
5662,16661453,"Disleve Kanku","2026-08-14 15:32:51",453.0,2,dislevekanku
5663,16668522,"Moatez Litaiem","2026-08-06 16:57:54",452.8,2,moatezlitaiem04
5664,16664401,"Pranav Premchand","2026-08-05 03:07:24",452.7,1,pranavpremchand
5665,16691704,"Rahman Aliyev","2026-09-01 14:41:13",452.4,2,rahman4li
5666,16662089,"Alonso Gallego Pacho","2026-08-27 13:27:36",452.1,2,alonsogallegopacho
5667,16671911,"Dwi Eflatino","2026-08-16 10:44:17",452.0,2,eflatino
5668,16664506,"Jonatan Asketorp","2026-08-23 02:57:42",452.0,2,weft169aston
5669,16681209,AgenticBuilder,"2026-08-13 18:44:29",451.4,2,gau2112
5670,16706516,"Mohit Khade13","2026-08-26 16:03:22",451.4,2,mohitkhade13
5671,16759916,"Jeevith G","2026-08-23 06:58:50",451.3,2,jeevithg090
5672,16749503,ally,"2026-08-23 11:48:49",451.3,2,phamngoclinh
5673,16806541,hidenov,"2026-09-03 03:57:00",451.0,1,hidenov
5674,16809943,"A Rook","2026-09-02 18:39:08",450.8,2,rookcastle
5675,16716589,"Shaik Adilazeez","2026-08-13 09:29:44",450.6,1,shaikadilazeez
5676,16662964,"Tim Ogilvie","2026-08-13 13:18:59",450.6,2,timogilvie
5677,16732395,"Nikita Antonov","2026-08-23 08:33:03",450.4,2,nantonov
5678,16625418,"Hariprasanth Paranjothy","2026-08-01 05:52:19",450.2,2,hariprasanth8
5679,16657574,harikrishnacs,"2026-08-04 12:28:53",450.1,2,harikrishnacs
5680,16750435,"Oleksandr Zalievskyi","2026-08-23 18:34:59",450.0,2,sashaworker
5681,16719603,"sravan Tirumala","2026-08-14 03:05:43",450.0,1,sravantirumala
5682,16807380,"D × MirAI","2026-09-02 10:37:53",449.3,1,kmnkmn
5683,16811313,Ta_____ko,"2026-09-02 23:44:29",449.3,1,tako1249
5684,16774921,"conor lowth","2026-08-28 10:46:42",449.0,2,conorlowth
5685,16745655,巴啦啦能量,"2026-08-29 05:29:05",449.0,2,wsh10086
5686,16690197,"Ankit Kushwaha_06","2026-08-18 08:10:12",448.8,2,ankitkushwaha06
5687,16705640,"Dongre Laxman","2026-08-12 12:36:29",448.7,2,dongrelaxman
5688,16810408,"Bohdan Boklah","2026-09-02 21:19:21",448.7,1,bohdanbb2000
5689,16666944,"Meghnath S","2026-08-11 01:56:22",448.6,2,meghnaths
5690,16710244,Bytemindd,"2026-08-26 10:20:45",448.5,2,"daisy023,sruthikanv,thasneemj,uthayanandhini,vajraparameswari"
5691,16702935,"Defne Demir","2026-08-11 18:27:36",448.4,2,defnedemir
5692,16665988,"Ronel maamoc","2026-08-31 09:37:13",448.4,2,ronelmaamoc
5693,16711374,Jascha,"2026-08-13 11:22:30",448.3,2,lippja
5694,16678298,"RITIK CHAUDHRY","2026-08-10 13:34:35",448.3,2,ritikchaudhry13
5695,16714166,"Naman Malik","2026-09-03 01:42:06",447.8,2,"adenijielijah,anapau11,marydata,namanmalik81714"
5696,16774592,"Oliad Dandana","2026-08-27 09:28:20",447.8,2,olidan
5697,16655891,"Yukihito Ikoma","2026-08-27 03:55:41",447.8,2,yikoma
5698,16784400,K_DHEERAJ_11,"2026-08-31 02:58:38",447.7,2,kdheeraj11
5699,16775686,"Max Podd","2026-08-28 03:38:07",447.1,2,maxpodd
5700,16671773,"Sawyer Lundberg","2026-08-07 03:33:23",447.1,2,sawyerlundberg
5701,16685615,Spectra,"2026-08-07 16:14:32",447.0,2,thomaskressig
5702,16666596,"Daumas Benjamin","2026-08-22 14:46:02",447.0,2,daumasbenjamin
5703,16744018,"ZK Adam","2026-08-27 17:40:04",446.8,2,zkadam
5704,16730589,山谷知輝,"2026-09-02 02:03:05",445.9,2,tomokiyamaya
5705,16723301,mayukistarry,"2026-08-15 02:20:13",445.8,2,mayukistarry
5706,16780101,jjjhoon,"2026-08-28 04:04:26",445.7,2,jjjhoon
5707,16716299,Biwaaa67,"2026-08-13 19:57:06",445.6,1,biwaaa67
5708,16709337,"Chris Turnbull","2026-08-11 22:15:57",445.6,2,christurnbull
5709,16717912,"Anu Kumari","2026-08-13 18:03:07",445.5,1,anuk16020
5710,16630662,Akshatjhawar777,"2026-08-05 12:18:30",445.4,2,akshatjhawar777
5711,16811307,elmo,"2026-09-03 00:48:24",445.3,1,mktakizawa
5712,16726569,"Andrey Balvaneda","2026-08-17 20:59:45",445.2,2,andreybalvaneda
5713,16689970,"Константин Паращук","2026-08-08 09:15:08",445.1,1,kangchenxi
5714,16689286,"Telman Yusifov","2026-08-09 07:08:46",445.1,2,yusifovtelman
5715,16654947,"Ömer Hüseynov","2026-08-08 22:06:03",445.0,2,omarhuseynov
5716,16661751,"Shailaja J","2026-08-12 14:51:15",445.0,1,shailajaj
5717,16738335,"Xuzhou Dong","2026-08-20 14:39:16",444.8,2,xuzhoudong
5718,16658286,"Jatin Gujarathi","2026-09-02 06:58:27",444.7,1,jatingujarathi
5719,16699436,"Oluwaseun O Adeya","2026-08-23 01:22:24",444.6,2,oluwaseunoadeya
5720,16715404,"karthik reddy","2026-09-03 04:45:35",444.6,2,karthikreddyp
5721,16708896,"Alberto Scinetti","2026-08-13 19:18:11",444.5,2,albertoscinetti
5722,16691891,"Gagan Thakur","2026-08-16 04:36:51",444.5,2,gaganthakur2006
5723,16662646,"Jay Parsana","2026-08-09 18:07:10",444.2,2,jay051
5724,16758681,"Sahil suman","2026-08-26 16:26:13",444.1,2,gruntingtorch
5725,16780915,"Aravind S","2026-08-29 18:04:47",444.0,2,aravind20061981
5726,16655316,Nader,"2026-08-10 14:49:21",443.9,2,naderamin
5727,16701885,"Mehdi L.","2026-08-13 13:41:14",443.8,2,lmehdi
5728,16672687,Liz,"2026-08-16 01:52:34",443.7,2,lizgarcia3
5729,16664514,"Henry Adjanor tetteh","2026-08-12 00:43:41",443.6,2,henryadjanortetteh
5730,16710459,Nironiro,"2026-09-02 14:17:07",443.5,2,nironiro
5731,16742009,"Mutyam kavyanjali","2026-08-19 10:25:06",443.3,1,mutyamkavyanjali
5732,16669229,"Kayvan Sinha","2026-08-11 15:23:35",443.1,2,kayvansinha
5733,16777871,嵇禄lugent,"2026-09-01 00:00:35",443.1,2,lugent
5734,16666958,TinkerBotics,"2026-08-05 20:29:19",443.0,2,salosojaedwin
5735,16750743,"Nagimov Timur","2026-08-20 21:10:30",443.0,2,nagimovtimur
5736,16686954,"Davie Mdumuka","2026-08-09 19:40:56",442.9,1,daviemdumuka
5737,16738441,"Moritz Huber","2026-08-30 21:00:10",442.9,2,moritzhuber
5738,16624935,"Anjana mohan","2026-08-01 06:06:39",442.8,2,anjanamohan13
5739,16714425,sileza,"2026-08-13 12:57:35",442.7,1,azelis
5740,16732041,"Vallapu Nandini","2026-08-17 10:22:47",442.7,1,nandinivallapu
5741,16678819,"Digant Kathiriya","2026-08-07 02:07:51",442.7,2,digantkathiriya
5742,16661990,"Olaoluwa Abiodun","2026-08-05 14:57:07",442.6,2,laoluwaa
5743,16656951,"[Deleted] 6015b650-8e16-4705-8036-db40bdd2d353","2026-08-04 09:08:05",442.5,1,del=084ea76838ad756b
5744,16701064,KMishra011,"2026-08-20 20:30:34",442.2,2,kmishra011
5745,16716702,"majjati khalid ","2026-08-19 14:12:32",441.8,2,khalidma
5746,16712633,"Andy Andy","2026-08-13 08:11:38",441.7,2,andy3373
5747,16786280,Shambhavi21,"2026-08-29 14:43:11",441.6,2,shambhavi21
5748,16723614,"James Atteh","2026-08-15 19:34:17",441.4,2,jamesatteh
5749,16635421,"Lennart Haupts","2026-09-03 04:37:57",441.4,2,lennarthaupts
5750,16662162,"THE predict","2026-08-13 21:18:25",441.3,2,vikaspal505
5751,16653006,"anthony mbadiwe ikeme","2026-08-18 09:08:02",441.2,2,anthonymbadiweikeme
5752,16667987,"Kunj Kansara","2026-08-05 13:41:26",441.1,1,kunjkansara
5753,16663055,jainish_d24ce180,"2026-08-10 13:54:40",440.9,2,jainishshah35
5754,16786450,fujii,"2026-09-03 02:59:42",440.8,2,kojisoemi
5755,16704924,jdx,"2026-09-02 21:02:55",440.7,2,jdsemrau
5756,16693092,"Andrei Dzis","2026-08-10 18:28:15",440.3,2,dzisandy
5757,16664064,lookapmaka,"2026-08-10 17:19:05",440.2,2,lookapmaka
5758,16660852,"K VISHALINI","2026-08-13 06:59:27",440.0,2,kvishalini
5759,16670257,RonitKhanna333,"2026-08-12 12:22:11",439.9,2,ronitkhanna333
5760,16660929,ttkk,"2026-08-12 16:39:58",439.8,1,optimavia
5761,16654258,"Ashray Bagde","2026-08-13 08:13:00",439.7,2,ashrayaaaaa
5762,16793340,bee_lx_xl,"2026-08-31 05:28:17",439.7,2,beelxxl
5763,16689344,"Shalini Gangrade","2026-08-09 13:17:30",439.6,2,shalinig1
5764,16664450,"Fritz Adelbertus","2026-08-10 01:13:44",439.6,1,fritzadelbertus
5765,16686411,NeoCodes.Dev,"2026-08-23 23:53:10",439.2,2,neocodesdev
5766,16700207,"S. Mujtaba Hussain","2026-08-28 05:48:15",439.1,2,smujtabahussain
5767,16706257,dlv,"2026-08-13 11:11:14",439.1,2,ducott1
5768,16671670,"Karla Ziegler","2026-08-08 21:14:37",438.9,2,karlaziegler
5769,16776777,cerceanit,"2026-08-29 14:51:48",438.8,1,uaisamangeldi
5770,16656608,"Jeffrey Dilley","2026-08-04 15:40:08",438.7,1,jeffreydilley
5771,16726052,"Peter Mugoya","2026-08-27 04:32:50",438.6,2,petermugoya
5772,16729351,vlad.shorodok,"2026-08-16 18:05:09",438.0,2,vladshorodok
5773,16624879,indira,"2026-07-31 06:52:02",437.9,2,inansia
5774,16668523,Bumblerrr,"2026-08-06 19:46:02",437.9,2,bumblerrr
5775,16747544,OliverYip,"2026-08-25 06:01:07",437.8,2,oliveryip
5776,16658367,"Prachii Sonii","2026-08-31 17:28:45",437.7,2,prachiisonii
5777,16660287,BhatNasir,"2026-08-04 16:29:18",437.3,2,nasir94
5778,16772511,"Max Gläser","2026-08-26 23:39:34",437.3,1,maxglser
5779,16701713,"Максим Хованский","2026-08-10 14:35:38",437.3,1,yeezynaizi
5780,16666216,missss,"2026-08-06 06:49:00",437.1,2,missssb
5781,16662081,Ayush_Bhaskar_25323010,"2026-08-08 19:49:56",437.0,2,ayushbhaskar25323010
5782,16725349,"Saj Patel","2026-08-15 21:55:42",436.9,2,sajpatel15
5783,16669346,"Jalpesh Vasa","2026-09-02 10:58:59",436.8,2,"deep1812,jalpeshvasa"
5784,16806328,"Takamichi Toda","2026-09-03 02:44:28",436.6,2,takamichitoda
5785,16785352,"joão Vitor","2026-08-29 22:34:54",436.4,2,jaov30718
5786,16765310,"Aria Muse","2026-09-03 03:04:29",436.2,2,ariamuse
5787,16690299,"EL GORRIM MOHAMED","2026-09-01 10:59:10",435.9,2,elgorrimmohamed
5788,16793913,"Vrushal Patil","2026-09-01 07:09:59",435.9,2,vrushalpatil
5789,16670475,Adib,"2026-08-06 02:02:27",435.8,2,adibemohamed
5790,16675900,"Pranav Advani","2026-08-23 14:43:09",435.5,2,pranavadvani
5791,16623678,Mahog,"2026-08-25 02:11:34",435.4,2,mahoganybuttstrings
5792,16732352,ORiginators,"2026-08-26 06:21:11",435.3,2,"sachinpandey721,sunritpal"
5793,16738298,tomo0608,"2026-08-19 13:33:07",434.7,2,tomo0608
5794,16802341,"Yousef Turk","2026-09-02 06:31:13",434.2,2,yousefturk
5795,16663259,erush,"2026-09-02 00:38:53",433.7,1,erushia
5796,16689349,"Adunola Abdulrahman","2026-08-10 17:38:47",433.6,2,adunolaabdulrahman
5797,16715416,"Md. Adnan","2026-08-31 06:31:42",433.6,2,mdadnan96
5798,16696384,Sisu16,"2026-08-13 20:13:27",433.3,2,sisu16
5799,16669516,GorgeousCookie,"2026-08-06 09:17:13",433.3,2,axellindqvist
5800,16691753,"Jan Moilanen","2026-08-09 12:02:17",433.3,2,janmoilanen
5801,16658304,"KETHAVATH Aadarsh","2026-08-05 21:00:45",433.1,2,kethavathaadarsh
5802,16663286,"Fan Wang","2026-08-10 21:12:40",433.1,2,wangfan420
5803,16747683,"Jianyu Lin","2026-08-27 13:05:05",432.9,1,jianyulin1999
5804,16674278,"Niels de Gier","2026-08-07 15:57:04",432.9,2,nielsdegier
5805,16666334,UnderBlade,"2026-08-05 09:56:11",432.8,2,"athillazaidan,kurtmikhael"
5806,16743191,"Ryoya Kochiyma","2026-08-19 13:32:11",432.7,1,"kazutotakekuma,ryoyakochiyma"
5807,16658219,"Deepesh Pankaj","2026-08-15 05:58:07",432.5,2,deepeshpankaj
5808,16628404,theken,"2026-08-09 12:19:19",432.0,2,theken
5809,16773264,LA28,"2026-09-02 22:04:42",431.8,2,saisreelasyaappali
5810,16668673,"kyran sinha","2026-08-14 14:21:34",431.4,2,kyransinha
5811,16723045,"Albert Einstein F Muritiba","2026-08-21 02:27:16",431.3,2,spideryzarc
5812,16638383,"Yunus Emre Sarıduman","2026-08-12 12:57:08",430.9,2,emresariduman
5813,16640394,"MOHAMMADJAFAR ZAMANI","2026-09-03 01:49:03",430.9,2,mohammadjafarzamani
5814,16751796,"Leo Pallorina","2026-08-23 14:06:17",430.8,2,lelelsp
5815,16653728,"Iswar Patra","2026-09-01 02:46:09",430.7,2,iswarpatra
5816,16690029,Nitesh_Prajapati2569,"2026-08-18 08:12:30",430.3,2,niteshprajapati2569
5817,16733318,"Anuj Bolewar","2026-08-18 11:11:01",430.1,2,anujbolewar
5818,16660228,"Ochuwa Pearl Isa","2026-08-06 09:29:36",430.0,2,pearlisa
5819,16729669,HYPEREUCLIDEAN,"2026-08-19 07:47:48",429.9,2,hypereuclidean
5820,16792013,"Alec Polansky","2026-09-01 16:30:31",429.7,1,alecpolansky
5821,16656860,SamReiswig,"2026-09-02 04:04:09",429.6,1,sreiswig
5822,16671512,"Darren Grendi","2026-08-10 00:38:51",429.5,1,darrengrendi
5823,16658960,"Amit Kumar","2026-08-06 05:44:30",429.1,2,anmitkumar
5824,16792685,李明,"2026-08-31 00:46:42",429.0,2,liming2026good
5825,16659720,Project_Kurukshetra,"2026-08-16 05:01:34",429.0,2,"chaitanyaterli05,lavanyayandapalli"
5826,16663981,"Steven Pun","2026-08-07 01:59:52",429.0,2,stevenpunn
5827,16622809,"German Vdovin","2026-08-03 00:38:01",428.8,2,ertrerhtytmnbdsefdw
5828,16720696,Ankit0017,"2026-08-14 10:16:58",428.4,2,ankit0017
5829,16693098,broken_gpu,"2026-08-30 10:07:27",428.3,2,brokengpu
5830,16722757,"Sebastian Adamatzky","2026-08-14 19:10:23",428.2,2,sebastianadamatzky
5831,16684225,"Aum Savaliya","2026-08-10 20:10:02",428.2,2,aumsavaliya
5832,16668431,"Harshpreet Singh #2","2026-08-06 01:06:28",428.2,1,harshpreetsingh45
5833,16670565,"Grant Biellak","2026-08-05 22:52:01",427.5,2,grantbiellak
5834,16658227,Gugu888,"2026-08-14 04:27:57",427.5,2,gugu888
5835,16732156,"Samvel Kocharyan","2026-08-17 18:45:53",427.4,2,samvelkoch
5836,16811013,"Sara Vahidestakhri","2026-09-03 00:32:07",427.3,1,saravahidestakhri
5837,16670188,orivael,"2026-08-05 21:20:17",426.9,2,orivael
5838,16768884,z y f 007,"2026-08-31 05:39:35",426.9,2,zyf007
5839,16628521,arai9953,"2026-08-24 22:46:57",426.8,2,arai9953
5840,16712796,"Kumar Saurabh","2026-08-25 12:34:20",426.5,2,bakakaka
5841,16790615,"Suryansh Vashisth","2026-08-31 10:38:54",426.5,2,songoku2005
5842,16707987,"Big Balls Entertainment","2026-08-12 10:18:24",426.3,2,"pavivin,semenkolesnikov"
5843,16798974,huangbin,"2026-09-02 16:11:56",426.3,2,huangbin1
5844,16623054,"Max Bond ABE","2026-08-15 22:43:34",426.0,1,maxbondabe
5845,16752444,zama,"2026-08-25 04:31:12",425.6,2,zamami
5846,16727022,Saharkh99,"2026-09-01 00:18:26",425.6,2,saharkh99
5847,16666257,"Shijian Wen","2026-08-06 09:40:44",425.4,2,shijianwen
5848,16785932,"Thomas Yi","2026-09-02 19:24:18",425.3,1,tyyslashd
5849,16640067,"minghao mei","2026-08-02 09:57:29",425.3,1,minghaomei
5850,16690812,zhangkai_0121,"2026-08-09 01:40:21",425.3,2,zhangkai0121
5851,16629742,yun,"2026-08-15 09:10:21",425.0,2,yuyumarupython
5852,16710417,"Aryant Jadhav","2026-08-15 18:57:18",424.5,2,aryantjadhav
5853,16709179,"SATENDRA SINGH","2026-08-16 05:38:21",424.5,2,satendrasingh9876
5854,16715897,shettynaisha,"2026-09-02 18:06:02",424.4,2,shettynaisha
5855,16625770,"Đức Trung Trần","2026-08-24 11:01:33",424.2,2,ctrungtrn
5856,16779769,"Pravin jeyavel","2026-08-27 18:08:17",424.1,2,pravinjeyavel
5857,16660489,"Luca Lullo","2026-08-05 20:21:38",424.0,2,lucalullo
5858,16669102,Ritik,"2026-08-07 18:11:13",423.3,2,xritikx
5859,16664454,"Naga Vinay Avvaru","2026-08-05 07:04:44",423.2,2,anagavinay
5860,16665959,"Lourenz Baliber","2026-08-18 00:34:06",423.2,1,lourenz
5861,16655737,Dharshini,"2026-08-08 15:00:05",423.1,2,dharshini1812
5862,16723779,Matheubern,"2026-08-22 00:44:48",423.1,2,matheubern
5863,16663674,"Mason Mahar","2026-08-30 04:00:17",423.0,2,masonmahar
